custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,inccat,debtinc,creddebt,othdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,longten,tollfree,tollmon,lntollmon,tollten,equip,equipmon,equipten,lnequipten,callcard,cardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
5273-MFTMQI-1W9,3,1,1,30,3,Mayo,11,1,1,0,4,2,0,37,2,21,2.37762,5.39238,1,2,1,12,2,2,0,0,0,0,0,0,0,0,1,4,9,3,1,1,1,24.9,2,1,0,10,5,23,0,0,0,0,0,0,0,0,0,1,9,5,0,0,1,3,3,3,0,12,4,4,4,3,1,12,4,11,130.69,1,22.72,1,3,36,0,10.9,387.25,1,31,3.43398720448515,1115.85,0,0,0, ,1,11.5,350,5.85793315448346,1,39.4,3.67376581630389,1507.75,7.3183737523311,0,1,0,1,1,1,1,1,0,1,15,1,1,1,0,1,1,1,0,1,0,0,0
8221-APKTFC-YQB,5,1,1,78,6,Enero,12,2,2,1,11,4,1,12,1,12.3,.166788,1.309212,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,46,5,0,-1,-1,-1,-1,-1,1,10,5,23,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,2,3,1,1,25,5,3,3,3,0,19,5,12,188.89,3,64.85,1,3,52,0,8.15,398.75,0,0, ,0,1,22.35,1224.1,7.10996115908147,1,6.5,335,5.81413053182507,0,0, ,0, ,1,0,0,0,0,0,0,0,1,1,24,1,1,1,0,1,1,0,0,0,0,0,0
1802-JIGHIT-40I,4,2,0,79,6,Junio,13,2,1,1,34,5,1,15,1,6.7,.59496,.41004,0,3,1,11,1,2,8,0,2,0,0,0,0,6,1,1,32,5,3,1,0,6,1,0,1,4,3,22,1,0,0,1,0,0,0,0,0,1,9,6,0,0,0,4,3,3,1,35,5,1,4,1,0,25,5,15,568.98,6,222.91,0,2,69,0,28.15,1942.2,1,35.5,3.56953269648137,2431.4,0,0,0, ,1,13.25,940,6.84587987526405,1,28.6,3.35340671782581,1950.05,7.57561029225471,1,0,0,0,1,1,1,1,0,1,24,1,1,1,0,0,0,0,1,1,0,0,0
8152-VLJKWQ-IFQ,2,3,0,31,3,Mayo,9,1,2,0,3,2,0,22,1,7.7,.896126,.797874,1,2,0,-1,-1,2,7,1,1,0,0,0,0,5,1,1,8,3,4,1,1,15.1,1,0,0,1,1,21,1,0,0,1,0,0,0,0,0,0,9,3,0,0,1,2,2,2,0,13,4,3,2,1,0,13,4,10,330.21,4,96.75,0,1,58,0,13.1,704.45,1,45.75,3.82319179172153,2621.7,0,0,0, ,1,7.5,425,6.05208916892442,0,0, ,0, ,1,1,1,0,1,1,1,1,0,1,20,1,1,1,1,0,1,0,0,1,0,0,0
6573-TUUUVJ-YMX,5,2,0,58,5,Mayo,22,5,2,0,2,2,0,35,2,4.4,1.01024,.52976,0,1,1,20,5,3,2,0,2,0,0,0,0,0,0,2,19,4,3,1,0,17.6,1,0,0,1,1,19,1,0,0,1,0,0,0,0,1,0,9,4,0,0,0,3,2,3,1,6,3,4,1,2,0,3,2,7,202.31,9,209.17,0,2,6,0,5.35,39.35,1,36.75,3.60413822565885,230.85,1,31.5,174.05,5.15934261425745,0,0,0, ,1,26.2,3.26575941076705,151.4,5.01992534100335,1,0,1,4,0,0,0,1,1,1,14,1,1,1,0,1,1,1,1,0,0,0,0
6433-SDEDZO-V8L,3,3,0,48,4,Septiembre,14,2,6,0,13,4,0,88,4,16.1,2.394392,11.773608,0,3,0,-1,-1,2,6,0,0,0,0,0,0,6,1,4,23,4,3,1,1,52.6,3,0,0,1,1,30,1,0,1,0,1,0,0,0,0,0,9,5,0,0,0,4,1,1,0,25,5,3,4,1,0,16,5,10,270.36,4,78.43,1,3,44,0,7.75,324.35,0,0, ,0,0,0,0, ,1,10.25,435,6.07534603108868,0,0, ,0, ,0,0,0,1,0,0,0,0,0,1,20,1,1,1,0,1,1,0,0,0,0,0,0
5025-ICIWXS-G6Z,4,5,0,30,3,Marzo,14,2,2,0,1,1,0,65,3,6.5,.85345,3.37155,0,2,0,-1,-1,2,1,0,1,0,0,0,0,0,0,2,8,3,4,1,0,30.7,2,0,1,1,1,36,1,0,0,0,0,0,0,1,0,0,9,4,0,0,0,1,1,3,1,12,4,4,3,3,0,11,4,15,1052.52,3,77.22,1,1,34,0,8.15,283.2,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,0,1,1,0,1,0,1,30,1,1,1,0,0,0,1,0,1,0,0,0
6448-ZAIFUT-RS7,4,1,0,69,6,Mayo,12,2,6,0,27,5,1,87,4,16.5,7.40718,6.94782,0,4,1,12,2,2,1,1,0,0,0,0,0,0,0,2,25,4,2,0,1,34.8,2,0,0,1,1,23,1,0,0,0,0,0,0,0,0,0,9,6,1,1,1,3,4,2,1,37,5,1,4,2,0,28,5,3,230.02,3,265.94,0,2,68,0,22.6,1497.7,1,23.75,3.16758253048065,1658.25,0,0,0, ,1,26.75,1785,7.48717369421374,0,0, ,0, ,1,0,0,0,0,1,1,1,0,1,23,1,1,1,1,0,0,1,0,1,0,0,0
7615-RJZRPM-3IE,4,1,1,52,5,Mayo,20,5,5,0,16,5,0,137,5,8.6,1.083944,10.698056,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,3,32,5,1,1,0,66.2,3,0,1,8,4,21,0,0,0,0,0,0,0,1,0,0,9,3,0,0,1,3,2,3,0,13,4,1,2,3,1,9,3,14,584.47,9,200.68,1,3,33,0,13.8,489.6,1,23.5,3.15700042115011,734.05,0,0,0, ,1,5.25,150,5.01063529409626,1,20.7,3.03013370027132,627.1,6.44110601754898,0,1,0,0,1,1,1,1,1,1,17,1,1,1,1,0,0,0,0,1,0,0,0
5033-ZFUSQS-D1B,5,3,1,27,3,Enero,17,4,1,0,1,1,0,33,2,27.9,1.068012,8.138988,1,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,4,2,3,1,0,17.7,1,1,0,1,1,34,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,3,4,0,9,3,4,3,3,1,6,3,11,366.24,6,252.91,0,1,12,1,4.5,46.55,1,22.25,3.10234200861225,271.65,1,43.55,495,6.20455776256869,1,5,65,4.17438726989564,1,40.85,3.70990682130601,440.25,6.08734274737632,1,1,1,4,1,1,1,0,1,1,22,1,1,1,1,1,1,1,0,0,0,0,0
1689-UOMLFK-RWR,1,2,1,27,3,Diciembre,17,4,5,0,4,2,0,22,1,3.6,.159192,.632808,0,5,1,13,2,3,2,2,0,0,0,0,0,0,0,1,6,2,2,0,0,11.8,1,1,0,1,1,22,1,1,1,0,0,0,0,0,0,0,9,4,1,0,0,3,1,1,1,9,3,2,2,1,1,9,3,15,309.77,7,100.92,0,3,35,0,14.3,504.65,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,1,0,0,0,0,0,1,23,1,1,1,0,1,1,1,0,1,0,0,0
8819-ICVEWX-9VL,2,1,1,45,4,Junio,14,2,3,0,20,5,0,161,5,6,2.77242,6.88758,0,2,1,14,2,6,0,0,0,0,0,0,0,0,1,2,19,4,2,1,1,60.3,3,0,1,1,1,21,1,0,0,0,0,0,0,0,0,0,9,4,0,0,1,1,4,3,0,27,5,4,3,2,1,21,5,17,1338.82,4,324.45,0,3,60,0,11.55,680.8,1,29.5,3.38439026334577,1706.2,0,0,0, ,1,31,1770,7.47873482556787,1,34.5,3.54095932403731,2062.95,7.63189227622883,1,1,0,0,1,1,1,1,0,1,18,1,1,1,1,0,0,1,0,1,0,0,0
7528-JXQJHK-NT4,5,5,0,77,6,Julio,17,4,6,0,38,5,1,14,1,10.3,.155736,1.286264,0,3,0,-1,-1,1,1,0,1,0,0,0,0,0,1,2,33,5,0,-1,-1,-1,-1,-1,0,7,4,26,0,0,1,1,0,1,1,0,1,0,9,6,0,0,0,2,4,3,0,10,3,3,1,4,1,10,3,7,161.83,6,168.09,0,3,30,1,10.6,252.6,1,33.5,3.51154543883102,938.9,1,36.95,1057.35,6.96352105688799,1,34.25,980,6.88755257166462,1,30.95,3.4323729991306,937.1,6.84279000012978,0,1,0,0,1,1,1,1,1,1,17,1,0,1,0,1,0,0,0,0,0,0,0
1785-HTPJXX-FDC,2,3,0,36,4,Diciembre,20,5,1,0,2,2,0,41,2,.7,.035014,.251986,1,5,0,-1,-1,2,9,0,2,0,0,0,0,7,1,3,10,3,2,1,0,13.5,1,0,0,4,3,25,1,0,0,1,1,0,0,0,0,0,9,6,1,1,1,1,3,3,0,2,2,4,2,2,0,3,2,12,619.79,3,150.29,0,2,5,1,6.45,41.55,1,22.75,3.12456514539696,102.1,0,0,0, ,1,75.75,345,5.84354441703136,1,27.95,3.33041719960111,113.95,4.73575975569169,0,0,1,0,1,1,1,1,0,1,24,1,1,1,0,0,0,1,0,0,0,1,0
1478-EHVOGF-I3J,1,1,0,69,6,Diciembre,12,2,2,0,3,2,1,12,1,9.8,.103488,1.072512,0,2,1,10,1,2,1,1,0,0,0,0,0,0,1,1,21,4,2,0,0,8.2,1,0,0,1,1,22,1,0,1,0,0,0,0,0,0,0,9,5,0,0,0,3,2,2,0,4,2,4,4,3,0,3,2,13,193.48,9,157.64,1,2,10,1,2.55,30.3,1,18.5,2.91777073208428,205.35,0,0,0, ,1,34.75,285,5.65248918026865,0,0, ,0, ,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
7530-CYAIRM-GFW,2,2,1,79,6,Abril,16,3,2,0,5,2,1,10,1,20.5,.30135,1.74865,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,21,4,2,0,0,6.2,1,1,0,1,1,21,1,0,0,1,0,0,0,0,0,0,9,5,1,0,1,2,4,3,0,34,5,3,2,2,0,25,5,6,104.42,0,0,1,2,66,0,37.8,2505.05,0,0, ,0,0,0,0, ,1,44.75,2895,7.9707403900071,0,0, ,0, ,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0,0,1,0,0,0
7224-IUGMTZ-OWE,2,3,0,50,5,Abril,20,5,6,1,17,5,0,166,5,6.4,2.33728,8.28672,0,3,1,18,4,3,2,1,1,0,0,0,0,0,1,1,19,4,2,1,0,91.6,3,0,0,8,4,22,1,0,0,0,1,0,0,1,0,0,9,5,0,0,1,1,4,1,0,32,5,3,1,2,1,30,5,9,494.65,7,455.72,1,2,72,0,31.3,2210.4,0,0, ,0,0,0,0, ,1,30.75,2110,7.65444322647011,0,0, ,0, ,1,0,0,1,1,1,1,1,0,1,23,1,1,1,0,1,0,1,0,1,0,0,0
9094-UEYGMO-CBU,2,2,0,37,4,Agosto,14,2,1,0,9,3,0,34,2,.8,.00952,.26248,0,5,1,16,3,4,0,0,0,0,0,0,0,0,0,2,8,3,1,1,1,19.1,1,1,0,4,3,30,0,0,1,1,0,0,0,0,0,1,4,5,0,0,0,2,1,2,0,19,5,4,3,2,0,17,5,14,434.97,2,43.15,1,3,39,1,12.5,430.1,1,20,2.99573227355399,741.15,0,0,0, ,1,18.5,670,6.50727771238501,0,0, ,0, ,1,0,0,0,1,1,1,1,0,1,27,1,1,1,0,0,0,0,0,0,0,0,0
7406-EQOEFH-RKP,4,4,0,37,4,Octubre,14,2,6,0,10,3,0,85,4,11.5,7.829775,1.945225,1,2,1,10,1,4,6,0,0,3,0,3,0,0,1,2,16,4,3,1,1,43.7,3,0,0,1,1,20,1,0,0,0,0,0,1,1,0,0,9,7,1,1,1,2,1,3,0,2,2,4,3,4,0,2,2,14,344.84,5,142.22,0,2,3,1,4.05,6.4,0,0, ,0,0,0,0, ,1,22.5,55,4.00733318523247,0,0, ,0, ,0,0,0,3,0,0,0,1,0,1,28,1,1,1,0,1,1,1,0,0,1,0,0
8798-SHDIXM-YZ0,1,3,1,19,2,Marzo,14,2,2,0,0,1,0,32,2,1.9,.150176,.457824,0,3,1,20,5,5,3,3,0,0,0,0,0,0,1,1,0,1,2,1,0,15.2,1,1,0,1,1,18,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,4,2,2,0,2,2,5,2,3,0,2,2,8,128.66,0,0,1,3,3,1,5.55,14.3,1,28.75,3.35863776724336,83.4,0,0,0, ,1,80.5,185,5.22035582507832,1,26.65,3.28278915061185,42.15,3.74123468444786,0,1,0,0,1,1,1,1,0,1,18,1,1,1,0,0,0,0,1,0,0,0,0
9411-CNRRPX-2HW,3,2,0,56,5,Julio,17,4,1,0,16,5,0,219,5,7,5.2122,10.1178,0,2,0,-1,-1,1,5,0,5,0,0,0,0,0,0,2,19,4,2,1,0,46.1,3,0,1,1,1,15,1,1,0,0,1,0,0,0,0,0,9,3,0,0,1,3,1,4,0,33,5,1,1,2,0,23,5,15,678.79,3,96.49,0,3,63,0,23.5,1508.3,0,0, ,0,1,38.2,2324.95,7.75145381241387,1,38.5,2400,7.78322401633604,1,23.7,3.16547504814109,1406.55,7.24889517653374,1,0,1,1,1,1,1,1,1,1,12,1,1,1,0,1,0,1,1,0,0,0,1
4453-ULMBSM-R8M,2,3,1,21,2,Octubre,13,2,2,0,0,1,0,21,1,2.1,.039249,.401751,1,1,1,10,1,5,6,0,1,0,0,0,0,5,1,1,1,1,1,1,1,10.5,1,0,0,5,3,24,0,0,0,0,1,0,0,0,0,0,9,1,0,0,1,5,4,1,0,3,2,2,3,4,0,3,2,6,56.01,8,127.07,0,1,37,0,8.9,283.95,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,0,0,0,0,0,0,1,30,1,1,1,0,0,0,1,0,1,0,0,0
1870-DEUJOQ-7LF,1,2,0,38,4,Diciembre,16,3,1,0,9,3,0,44,2,6,1.26984,1.37016,0,3,0,-1,-1,3,0,0,0,0,0,0,0,0,1,1,13,3,3,1,0,20,2,1,0,1,1,16,1,0,0,0,0,0,0,1,0,1,9,5,0,0,0,4,2,1,0,3,2,1,2,2,0,3,2,18,913.98,7,316.29,1,1,8,1,5.2,38.85,1,12.25,2.50552593699074,105.45,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,3,0,0,0,0,0,1,19,1,1,1,0,1,1,1,0,0,0,1,0
4711-LDKBDA-6E1,2,1,0,64,5,Junio,19,4,2,0,6,3,0,42,2,23.4,4.452084,5.375916,0,5,0,-1,-1,1,2,2,0,0,0,0,0,0,0,4,32,5,6,0,0,22.2,2,1,0,1,1,22,1,0,0,1,0,0,1,0,0,0,9,2,0,1,0,4,1,3,1,3,2,3,3,3,0,6,3,20,630.92,1,21.09,1,2,19,1,5.5,113.85,1,23,3.13549421592915,411.7,1,40.55,748.25,6.61773714673281,1,35.5,605,6.40522845803084,1,53.6,3.98154906807676,978.2,6.88571414810526,1,1,1,4,1,1,1,1,1,1,18,1,1,1,1,1,1,0,0,1,0,0,0
6271-UTJWZZ-W2J,3,1,1,77,6,Mayo,21,5,2,0,7,3,1,13,1,7.7,.243243,.757757,0,4,0,-1,-1,1,1,1,0,0,0,0,0,0,1,4,48,5,0,-1,-1,-1,-1,-1,0,4,3,23,0,0,0,1,0,0,0,0,0,0,9,2,1,0,0,1,1,2,0,22,5,4,3,3,0,17,5,7,166.53,4,149.81,0,1,47,0,11.35,521,0,0, ,0,1,29.35,1295.1,7.16634319122954,1,27.25,1225,7.11069612297883,0,0, ,0, ,1,0,0,4,0,0,0,0,1,1,21,1,1,1,0,1,0,1,0,0,0,1,1
0052-JAKAKY-2N2,3,3,1,62,5,Junio,13,2,6,0,25,5,0,276,5,23,44.24556,19.23444,1,2,1,13,2,2,0,0,0,0,0,0,0,0,1,1,39,5,2,1,0,88.8,3,1,0,1,1,28,1,0,0,0,0,0,0,0,0,0,2,6,1,0,1,4,1,3,0,38,5,1,1,4,0,30,5,15,465.99,5,188.27,0,2,71,0,23.45,1678.5,1,57,4.04305126783455,4142.05,0,0,0, ,1,27.75,1945,7.57301725605255,1,52,3.95124371858143,3527.5,8.16834468372697,1,1,0,3,0,1,1,1,1,1,23,1,1,1,0,1,0,1,0,1,0,0,0
0123-MKOGIQ-0L8,3,2,1,39,4,Julio,16,3,2,0,5,2,0,83,4,1.2,.932256,.063744,1,3,1,15,3,5,15,0,0,0,0,0,0,15,0,2,15,3,1,1,1,31,2,1,1,4,3,34,1,0,0,1,0,0,0,0,0,0,9,4,0,0,0,1,4,3,0,6,3,4,1,1,0,5,2,12,978.44,7,583.65,1,3,19,0,7,114.3,1,18,2.89037175789616,337.9,1,28,519.15,6.25219285874946,1,10.25,175,5.16478597392351,0,0, ,0, ,0,0,0,0,1,0,1,1,0,1,14,1,1,1,0,1,0,1,0,0,0,0,0
4159-GADQKA-0AY,1,3,0,19,2,Abril,14,2,1,0,0,1,0,17,1,4.3,.198101,.532899,1,1,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,7.2,1,0,1,1,1,28,1,0,0,0,0,0,0,0,0,0,9,4,0,0,1,2,1,2,0,1,1,4,4,4,1,1,1,4,53,2,44.68,1,1,19,0,10.9,212.65,0,0, ,0,1,29,486.7,6.18764791683941,1,15.25,245,5.50125821054473,0,0, ,0, ,1,0,0,2,0,1,1,1,1,1,23,1,1,1,0,1,1,1,0,1,0,1,0
9688-LUOMBJ-M3P,4,2,1,74,6,Agosto,13,2,2,0,17,5,1,23,1,10.6,.407146,2.030854,0,4,1,17,4,2,4,0,0,0,0,0,0,4,1,2,29,5,2,1,1,11.6,1,0,0,1,1,19,1,0,0,0,1,0,0,0,0,0,9,6,0,0,0,2,4,2,1,40,5,3,3,4,0,30,5,6,134.57,1,18.32,0,2,72,1,63.3,4631.95,1,32.75,3.48890296208126,2412.25,0,0,0, ,1,15.25,1040,6.94697599213542,0,0, ,0, ,1,1,0,3,1,0,1,1,0,1,14,1,1,1,0,1,0,0,0,1,0,0,0
2098-YCSUFO-803,5,4,1,39,4,Abril,20,5,2,0,1,1,0,49,2,10.7,2.820734,2.422266,0,2,0,-1,-1,1,1,0,1,0,0,0,0,0,0,2,12,3,1,1,0,30,2,0,0,1,1,33,1,0,0,0,0,0,1,0,1,0,1,6,1,0,1,4,3,4,0,21,5,2,1,1,0,15,4,4,61.56,3,49.82,0,3,42,1,17.5,701.9,0,0, ,0,1,36.2,1524.05,7.32912654410736,1,26.75,1100,7.00306545878646,0,0, ,0, ,1,1,0,3,0,0,0,1,1,1,18,1,1,1,1,1,1,1,0,0,0,0,0
7013-GUTZBB-KBW,4,1,1,40,4,Marzo,19,4,1,0,5,2,0,83,4,6.6,3.489486,1.988514,0,4,0,-1,-1,1,2,2,0,0,0,0,0,0,1,1,17,4,1,1,1,41.3,3,0,1,10,5,20,0,0,0,0,0,0,0,0,0,1,9,4,1,0,1,1,1,2,0,6,3,4,4,4,0,6,3,7,420.65,7,577.2,0,1,21,0,5.05,97.2,1,18.75,2.93119375241642,376.55,0,0,0, ,1,44.75,900,6.80239476332431,1,28.35,3.34462703017376,568.05,6.34220944301591,0,1,1,2,1,1,1,1,0,1,17,1,1,1,0,1,0,1,0,0,0,0,0
6177-YTJFDA-1WI,4,3,0,41,4,Junio,14,2,6,0,16,5,0,59,3,.6,.047436,.306564,0,1,0,-1,-1,1,2,2,0,0,0,0,0,0,1,1,17,4,1,1,1,33.6,2,1,0,4,3,29,0,0,0,1,1,0,0,1,0,0,9,5,0,0,0,2,3,4,0,17,5,4,2,1,0,14,4,13,290.75,3,38.41,0,3,54,0,6.2,330.6,0,0, ,0,1,36.65,1824.75,7.50919827033174,1,7.25,370,5.91350300563827,1,21.5,3.06805293513362,1152.85,7.04999241640262,1,0,0,2,0,1,1,0,0,1,19,1,1,1,0,1,1,1,0,0,0,1,0
3667-DGDYGJ-SJO,4,1,1,25,3,Mayo,15,3,5,0,2,2,0,16,1,3.6,.198144,.377856,0,3,1,15,3,4,2,1,0,1,0,0,0,0,0,1,5,2,0,-1,-1,-1,-1,-1,0,10,5,15,0,0,1,0,0,0,0,0,0,1,9,3,0,1,0,3,3,2,0,8,3,4,1,1,0,4,2,12,313.99,0,0,0,3,11,0,4.45,47.55,0,0, ,0,1,22.05,253.25,5.53437714312879,0,0,0, ,0,0, ,0, ,0,0,0,2,0,0,0,0,0,1,28,1,1,1,0,1,1,0,0,0,0,0,0
3361-HGNAUM-YPZ,4,4,1,42,4,Junio,17,4,2,0,0,1,0,31,2,6.6,.87978,1.16622,0,4,1,14,2,5,5,1,0,0,0,0,0,4,1,1,14,3,1,1,1,12.9,1,1,0,8,4,25,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,1,4,3,0,24,5,4,3,1,1,23,5,12,1384.98,5,344.47,0,1,61,0,22.35,1393.25,1,20.5,3.02042488614436,1173.2,1,31.85,1918.8,7.55945526962791,1,14.25,830,6.72142570079064,0,0, ,0, ,1,1,1,3,0,0,1,0,0,1,20,1,1,1,1,1,0,0,0,1,0,0,1
1350-YEDEZZ-IW5,2,2,0,44,4,Septiembre,9,1,2,1,4,2,0,30,2,5,.5805,.9195,0,1,0,-1,-1,3,13,1,0,0,0,0,0,12,1,1,12,3,1,1,1,12.1,1,0,1,5,3,24,0,0,0,0,1,0,0,1,0,0,9,4,1,0,0,5,2,2,0,17,5,2,4,3,0,16,5,5,190.92,3,118.58,1,1,28,0,5.4,129.8,1,35.25,3.56246552925828,1037.3,1,38.5,1037.85,6.94490654461293,1,58.75,1500,7.3132203870903,1,24.55,3.20071185424053,684.3,6.52839641795845,0,1,1,0,1,1,1,1,0,1,19,1,1,1,0,0,1,1,0,1,0,0,0
7235-KGKKXX-B4S,1,5,1,32,3,Diciembre,13,2,6,0,10,3,0,28,2,10.4,.416416,2.495584,0,5,1,16,3,2,6,2,0,0,0,0,0,4,1,1,9,3,6,1,0,10.4,1,1,0,1,1,31,1,1,1,0,0,0,0,1,0,0,1,5,0,1,1,3,3,2,0,7,3,2,1,4,0,8,3,6,65.59,4,51.98,1,1,18,0,3.35,64.15,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,0,0,0,0,0,0,1,14,1,1,1,0,1,0,0,0,0,0,0,0
7995-ANQBMM-GQB,3,3,0,45,4,Julio,18,4,1,1,5,2,0,92,4,5.6,3.060288,2.091712,1,2,0,-1,-1,1,7,1,0,0,0,0,0,6,0,2,18,4,2,1,1,40.3,3,1,0,1,1,27,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,4,2,0,9,3,3,1,4,0,7,3,6,376.69,1,57.11,1,2,15,1,1.8,31.3,1,19.25,2.95751106073379,267.4,0,0,0, ,1,11,105,4.65396035015752,0,0, ,0, ,0,1,0,1,1,1,1,1,0,1,18,1,1,1,0,1,1,1,0,0,0,0,1
4536-GMAOFO-C7G,2,1,1,29,3,Noviembre,11,1,1,0,5,2,0,35,2,21,3.2781,4.0719,1,3,0,-1,-1,1,1,0,0,0,1,0,0,0,1,1,1,1,4,1,0,17.9,1,1,1,1,1,18,1,0,0,0,0,0,0,0,0,0,9,4,0,0,1,4,3,2,0,3,2,2,4,2,0,3,2,12,425.01,4,91.18,0,1,9,1,3.25,22.4,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,0,0,0,0,0,1,1,23,1,0,1,0,1,0,1,0,0,1,0,0
1764-VKXGZS-WWX,3,1,1,34,3,Febrero,12,2,1,0,8,3,0,43,2,16.6,4.803874,2.334126,0,3,0,-1,-1,3,0,0,0,0,0,0,0,0,0,2,12,3,3,1,0,18.7,1,0,0,1,1,17,1,0,1,0,0,0,1,1,0,0,2,3,0,0,0,3,4,4,0,5,2,2,4,4,0,4,2,20,376.04,4,132.24,1,1,9,0,3.4,26.7,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,0,0,0,0,0,0,1,15,1,0,1,0,1,1,0,0,1,0,1,0
7116-WXOIFQ-670,4,4,0,31,3,Julio,13,2,6,0,7,3,0,37,2,1.2,.074592,.369408,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,11,3,1,1,1,19.7,1,1,0,8,4,21,1,0,0,1,0,0,0,1,0,1,9,3,0,1,1,2,4,2,0,13,4,4,4,2,0,13,4,7,173.76,3,113.68,1,1,63,0,15.95,1053.1,1,21.5,3.06805293513362,1278.45,1,43.4,2797.05,7.93632056933821,1,23.75,1520,7.32646561384032,0,0, ,0, ,1,1,1,1,1,1,1,0,1,1,18,1,1,1,0,1,0,1,0,0,0,0,0
9067-YFIWQS-MHY,1,4,1,36,4,Septiembre,16,3,2,0,2,2,0,43,2,8.2,1.805312,1.720688,1,3,1,11,1,4,8,2,0,0,0,0,0,6,1,3,10,3,2,1,1,23,2,1,0,3,2,28,1,0,1,0,0,0,0,0,0,0,9,2,0,0,0,1,4,3,0,11,4,2,1,2,0,7,3,14,738.77,6,158.89,1,2,29,1,10.9,320.3,0,0, ,0,1,24.7,723.2,6.58368580907797,0,0,0, ,0,0, ,0, ,0,0,0,4,0,0,0,0,0,1,22,1,1,1,0,1,0,0,0,0,0,0,0
3789-UDLMOK-4MN,1,3,1,55,5,Mayo,16,3,2,0,7,3,0,49,2,8.2,.94423,3.07377,0,2,0,-1,-1,1,8,0,3,0,0,0,0,5,1,1,24,4,0,-1,-1,-1,-1,-1,0,4,3,27,0,0,0,1,0,0,0,1,0,1,9,4,0,0,0,3,2,2,0,12,4,2,2,4,0,14,4,9,263.58,12,407.37,0,2,49,0,14.15,683.7,0,0, ,0,0,0,0, ,1,35.5,1820,7.50659178007084,0,0, ,0, ,1,0,0,0,1,0,0,1,0,1,17,1,1,1,0,0,1,0,0,1,0,1,1
1659-AJYJAE-BX5,5,5,1,47,4,Abril,11,1,4,0,15,4,0,31,2,16,1.47312,3.48688,0,3,1,13,2,3,0,0,0,0,0,0,0,0,1,1,11,3,2,1,0,14.6,1,1,0,1,1,31,1,0,0,0,1,0,0,1,0,0,9,4,0,0,0,2,2,1,0,28,5,5,2,1,0,21,5,18,414.74,3,96.36,1,3,57,0,15.5,920.5,0,0, ,0,0,0,0, ,1,18,1095,6.9985096422506,0,0, ,0, ,1,0,0,0,0,0,0,0,0,1,16,1,1,1,0,0,0,1,0,1,0,0,0
7391-UCUHDJ-1N5,1,1,0,21,2,Diciembre,8,1,6,0,4,2,0,18,1,12.8,.776448,1.527552,1,2,1,10,1,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9.2,1,0,0,2,1,21,0,1,0,0,0,0,0,0,0,0,9,3,1,0,1,2,4,1,0,3,2,3,4,4,0,3,2,12,240.13,7,82.41,0,1,41,0,15.35,619.5,1,22.75,3.12456514539696,943.55,0,0,0, ,1,22.75,980,6.88755257166462,0,0, ,0, ,1,0,0,0,1,1,0,0,0,1,20,1,1,1,0,0,1,0,0,1,0,0,1
